Timestamp,Station,Freeway,Direction,Lane Type,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min),Latitude,Longitude,Location,Abs_PM
2024-12-17 19:35:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 19:35:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 19:35:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 19:35:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 19:35:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 19:35:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 19:40:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 19:40:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 19:40:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 19:40:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 19:40:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 19:40:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 19:40:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 19:40:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 19:45:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 19:45:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 19:45:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 19:45:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 19:45:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 19:45:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 19:45:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 19:45:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 19:50:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 19:50:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 19:50:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 19:50:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 19:50:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 19:50:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 19:50:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 19:50:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 19:55:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 19:55:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 19:55:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 19:55:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 19:55:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 19:55:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 19:55:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 19:55:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:00:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:00:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:00:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:00:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:00:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:00:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:00:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:00:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:05:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:05:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:05:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:05:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:05:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:05:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:05:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:05:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:10:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:10:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:10:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:10:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:10:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:10:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:10:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:10:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:15:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:15:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:15:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:15:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:15:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:15:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:15:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:15:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:20:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:20:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:20:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:20:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:20:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:20:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:20:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:20:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:25:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:25:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:25:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:25:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:25:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:25:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:25:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:25:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:30:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:30:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:30:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:30:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:30:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:30:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:30:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:30:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:35:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:35:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:35:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:35:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:35:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:35:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:35:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:35:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:40:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:40:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:40:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:40:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:40:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:40:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:40:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:40:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:45:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:45:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:45:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:45:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:45:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:45:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:45:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:45:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:50:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:50:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:50:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:50:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:50:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:50:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:50:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:50:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 20:55:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 20:55:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 20:55:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 20:55:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 20:55:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 20:55:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 20:55:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 20:55:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:00:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:00:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:00:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:00:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:00:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:00:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:00:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:00:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:05:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:05:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:05:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:05:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:05:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:05:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:05:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:05:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:10:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:10:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:10:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:10:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:10:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:10:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:10:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:10:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:15:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:15:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:15:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:15:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:15:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:15:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:15:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:15:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:20:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:20:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:20:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:20:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:20:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:20:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:20:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:20:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:25:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:25:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:25:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:25:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:25:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:25:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:25:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:25:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:30:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:30:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:30:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:30:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:30:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:30:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:30:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:30:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:35:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:35:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:35:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:35:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:35:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:35:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:35:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:35:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:40:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:40:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:40:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:40:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:40:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:40:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:40:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:40:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:45:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:45:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:45:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:45:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:45:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:45:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:45:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:45:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:50:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:50:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:50:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:50:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:50:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:50:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:50:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:50:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 21:55:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 21:55:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 21:55:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 21:55:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 21:55:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 21:55:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 21:55:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 21:55:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 22:00:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 22:00:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 22:00:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 22:00:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 22:00:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 22:00:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 22:00:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 22:00:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 22:05:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 22:05:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 22:05:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 22:05:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 22:05:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 22:05:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 22:05:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 22:05:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 22:10:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 22:10:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 22:10:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 22:10:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 22:10:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 22:10:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 22:10:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
2024-12-17 22:10:00,774037,134,W,FR,,,,,,,,34.141843,-118.182666,COLORADO,11.623
2024-12-17 22:15:00,717581,134,W,FR,,,,,,,,34.156458,-118.262159,CENTRAL,6.693
2024-12-17 22:15:00,717589,134,W,FR,,,,,,,,34.148123,-118.229499,HARVEY,8.743
2024-12-17 22:15:00,717596,134,W,FR,,,,,,,,34.142674,-118.184801,FIGUEROA,11.473
2024-12-17 22:15:00,717598,134,W,FR,,,,,,,,34.142896,-118.172193,SAN RAFAEL,12.253
2024-12-17 22:15:00,761039,134,W,FR,,,,,,,,34.156447,-118.245195,GLENDALE 1,7.673
2024-12-17 22:15:00,761049,134,W,FR,,,,,,,,34.156198,-118.265345,PACIFIC,6.503
2024-12-17 22:15:00,761056,134,W,FR,,,,,,,,34.154235,-118.274159,SAN FERNANDO,5.983
